"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","is_filled"
"CP14000",601.851623535156,601.851623535156,601.852111816406,28.5898704528809,26.8234996795654,30.3495464324951,12132.30505083,NA,20644.6015625,NA,2,1
"CP14001",605.236403244434,605.236206054688,605.236694335938,331.907257080078,330.340972900391,333.855651855469,116545.079186201,NA,91580.1171875,NA,2,1
"CP14002",612.836477685511,612.835876464844,612.839599609375,28.0150718688965,26.8907833099365,30.915376663208,127958.657671444,NA,74199.8828125,NA,2,1
"CP14003",614.1826171875,614.182586669922,614.183441162109,439.482360839844,439.348327636719,442.899459838867,32983.9590386391,NA,46441.46875,NA,2,1
"CP14004",614.840422078116,614.840209960938,614.840881347656,25.7323265075684,24.025730511,27.431910288,535310.684598648,NA,358201,NA,2,1
"CP14005",618.859924316406,618.859008789062,618.861022949219,25.1611328125,24.6330051422119,27.4842891693115,39509.7610524483,NA,55427.32421875,NA,2,1
"CP14006",620.711201917327,620.711059570312,620.711730957031,0.822923064231873,0.336072236299515,3.65399980545044,107400.719223305,NA,41850.32421875,NA,2,1
"CP14007",620.845889962554,620.845642089844,620.846374511719,29.1572799682617,27.4587669372559,30.915376663208,364957.256047948,NA,175220.640625,NA,2,1
"CP14008",622.706497412369,622.706481933594,622.706604003906,0.822923064231873,0.336072236299515,10.4192161560059,274872.179653448,NA,140168.203125,NA,2,1
"CP14009",626.787327603737,626.777282714844,626.788818359375,30.8768119812012,29.1894817352295,33.2251396179199,153894.835125427,NA,98980.328125,NA,2,1
"CP14010",628.746501062054,628.746154785156,628.746643066406,32.035400390625,29.2558889389038,35.0440635681152,89113.0533981961,NA,95630.09375,NA,2,1
"CP14011",629.818032468896,629.809814453125,629.818725585938,25.7323265075684,23.9387893676758,27.3143424987793,85360.9648339193,NA,67685.953125,NA,2,1
"CP14012",631.819517394046,631.818298339844,631.820739746094,25.7323265075684,24.5473025764343,27.9479062720303,180311.8263667,NA,126684.6875,NA,2,1
"CP14013",632.875934456098,632.875183105469,632.88134765625,25.7323265075684,24.59486836698,28.004016432,103576.135915431,NA,77060.671875,NA,2,1
"CP14014",637.838415663664,637.836700439453,637.839111328125,29.7289543151855,27.3993158340454,30.9225196838379,67463.2116277521,NA,34217.83984375,NA,2,1
"CP14015",640.911732596393,640.911437988281,640.912017822266,29.7289543151855,27.4850807189941,30.9308271408081,93336.9758746261,NA,58534.015625,NA,2,1
"CP14016",644.850540041037,644.849548339844,644.851898193359,25.7323265075684,24.6046651328919,28.5967677224922,227230.394931735,NA,134386.84375,NA,2,1
"CP14017",646.856739537622,646.854675292969,646.857360839844,29.7289543151855,26.8234996795654,30.832160949707,281810.037562735,NA,97130.640625,NA,2,1
"CP14018",647.855825491051,647.854705810547,647.858276367188,25.7323265075684,24.4997367858887,27.3143424987793,117794.405895665,NA,79723.3046875,NA,2,1
"CP14019",650.863674079601,650.863647460938,650.864379882812,462.056304931641,458.945404052734,463.088531494141,50554.7829289734,NA,30225.185546875,NA,2,1
"CP14020",650.863794705601,650.863708496094,650.864990234375,473.320281982422,469.058349609375,474.445922851562,46576.7189578712,NA,36599.0703125,NA,2,1
"CP14021",651.871285281886,651.870513916016,651.871673583984,28.0150718688965,27.2022043881101,30.3531434939614,70637.2706951334,NA,66723.8671875,NA,2,1
"CP14022",656.880493164062,656.880432128906,656.880798339844,529.90673828125,529.34326171875,535.180969238281,622808.23184967,NA,960184.125,NA,2,1
"CP14023",661.831219042189,661.829223632812,661.832092285156,25.7323265075684,24.4997367858887,27.3143424987793,81621.2952985168,NA,54458.0390625,NA,2,1
"CP14024",662.830298312558,662.827545166016,662.832214355469,29.1572799682617,26.2221002578735,29.9195556640625,30767.1336504753,NA,20287.763671875,NA,2,1
"CP14025",664.872411312582,664.872192382812,664.873107910156,29.1572799682617,27.5113945007324,30.9462776184082,171680.632014132,NA,132196.53125,NA,2,1
"CP14026",666.841024137411,666.840148925781,666.841430664062,28.0150718688965,26.9458618164062,30.915376663208,293173.694110466,NA,172636.09375,NA,2,1
"CP14027",667.846492870212,667.844116210938,667.850402832031,28.0150718688965,27.431910288,30.279351792,26386.5945989261,NA,20802.65625,NA,2,1
"CP14028",668.841271903876,668.840637207031,668.845672607422,28.0150718688965,27.2105150222778,30.6479120254517,65448.7908710241,NA,28818.966796875,NA,2,1
"CP14029",670.702651624757,670.701873779297,670.703338623047,30.8768119812012,30.0995283126831,34.1582794189453,68814.3228789059,NA,42779.15234375,NA,2,1
"CP14030",670.85599631011,670.848510742188,670.857727050781,25.7323265075684,24.6330051422119,28.061559677124,90705.4215901904,NA,59185.71484375,NA,2,1
"CP14031",672.700151462689,672.698974609375,672.700561523438,30.8768119812012,30.4269351959229,35.0812911987305,30098.9069915724,NA,19147.451171875,NA,2,1
"CP14032",673.068263289024,673.068237304688,673.068603515625,526.989501953125,524.70849609375,532.2421875,4345.15139475465,NA,3974.62768554688,NA,2,1
"CP14033",676.836120605469,676.834838867188,676.836303710938,25.7323265075684,23.9947643280029,26.8234996795654,30696.6791274548,NA,43406.9296875,NA,2,1
"CP14034",688.833350031249,688.8330078125,688.833618164062,29.1572799682617,27.4842891693115,30.9296627044678,317667.167943239,NA,178854.125,NA,2,1
"CP14035",691.380629637037,691.38037109375,691.381286621094,29.1572799682617,27.4587669372559,30.915376663208,404277.023427369,NA,205828,NA,2,1
"CP14036",708.898597219831,708.898376464844,708.899047851562,28.5898704528809,27.4587669372559,30.915376663208,73697.1857320752,NA,47100.48046875,NA,2,1
"CP14037",714.844106619339,714.8427734375,714.844665527344,28.5898704528809,27.4850807189941,30.9308271408081,160621.552083413,NA,87848.7734375,NA,2,1
"CP14038",719.858570725864,719.857788085938,719.85888671875,28.0150718688965,26.9458618164062,30.3383159637451,84137.3141248949,NA,65311.32421875,NA,2,1
"CP14039",724.866290309065,724.865966796875,724.867065429688,597.551147460938,588.439025878906,597.551147460938,2635237.91983833,NA,381086.6875,NA,2,1
"CP14040",725.374354489206,725.373992919922,725.374725341797,29.1572799682617,27.497841835022,30.937970161438,670399.527818,NA,359692.125,NA,2,1
"CP14041",730.816992050676,730.812316894531,730.817932128906,28.5898704528809,26.2601432800293,29.6772575378418,26231.7512362003,NA,18229.33203125,NA,2,1
"CP14042",733.361580740923,733.360687255859,733.361938476562,29.1572799682617,27.4128684997559,30.8404312133789,252644.122623526,NA,167145.96875,NA,2,1
"CP14043",733.860900878906,733.860717773438,733.8623046875,28.5898704528809,27.5113945007324,30.9462776184082,54122.2832781553,NA,78783.296875,NA,2,1
"CP14044",733.825851123776,733.825805664062,733.826782226562,538.650817871094,534.921508789062,539.015869140625,37768.4917037686,NA,21045.056640625,NA,2,1
"CP14045",734.828682542504,734.828552246094,734.829162597656,28.0150718688965,26.9643402099609,30.915376663208,148311.533125771,NA,140034.609375,NA,2,1
"CP14046",735.833018639885,735.831481933594,735.835388183594,28.0150718688965,26.8234996795654,30.2478885650635,36170.036038696,NA,29194.8671875,NA,2,1
"CP14047",745.696860312648,745.696472167969,745.697143554688,33.1876754760742,31.0208740234375,36.247200012207,33826.4265098143,NA,18737.109375,NA,2,1
"CP14048",748.811021228517,748.809692382812,748.811645507812,28.0150718688965,27.4587669372559,30.915376663208,57556.8956533097,NA,48555.0625,NA,2,1
"CP14049",753.852366034092,753.852233886719,753.853454589844,29.1572799682617,27.3143424987793,30.1618537902832,60719.4131250232,NA,48360.3515625,NA,2,1
"CP14050",755.857605112917,755.857360839844,755.858276367188,28.0150718688965,27.431910288,30.279351792,194417.705554068,NA,163985.8125,NA,2,1
"CP14051",758.770855578417,758.767456054688,758.773986816406,26.2972469329834,24.4997367858887,27.8917961120605,15699.4675168097,NA,14090.6416015625,NA,2,1
"CP14052",759.368040924015,759.367584228516,759.368469238281,29.1572799682617,27.4850807189941,30.9308271408081,797579.311311278,NA,425721.25,NA,2,1
"CP14053",759.868710451661,759.868255615234,759.869567871094,29.1572799682617,27.4128684997559,30.8404312133789,375128.500623509,NA,211644.796875,NA,2,1
"CP14054",761.839261806834,761.838043212891,761.844085693359,28.5898704528809,27.3519849777222,30.7833728790283,50117.7954623893,NA,28596.376953125,NA,2,1
"CP14055",767.354960993368,767.354553222656,767.355346679688,29.1572799682617,27.4587669372559,30.915376663208,267950.623139283,NA,204193.65625,NA,2,1
"CP14056",767.854522761594,767.853729248047,767.856323242188,29.1572799682617,26.8846807479858,30.8892192840576,288676.645080543,NA,181027.890625,NA,2,1
"CP14057",770.86572265625,770.865417480469,770.866088867188,28.0150718688965,26.86178907102,30.279351792,194701.282264407,NA,284854,NA,2,1
"CP14058",771.830877345491,771.830139160156,771.833068847656,29.7289543151855,27.4587669372559,30.3383159637451,40191.8770883367,NA,25342.880859375,NA,2,1
"CP14059",772.579172614825,772.578918457031,772.579406738281,0.822923064231873,0.336072236299515,4.26362848002,134412.268941318,NA,57502.84765625,NA,2,1
"CP14060",774.840019833365,774.839477539062,774.841552734375,28.5898704528809,27.5113945007324,30.9462776184082,389598.567821857,NA,201096.375,NA,2,1
"CP14061",775.841409548101,775.840270996094,775.844177246094,29.1572799682617,26.8234996795654,30.2478885650635,84752.2190439209,NA,62463.70703125,NA,2,1
"CP14062",776.812101124236,776.80322265625,776.8134765625,25.7323265075684,24.59486836698,28.575768111,58023.5128604245,NA,65518.8671875,NA,2,1
"CP14063",782.829940793074,782.825286865234,782.831207275391,28.5898704528809,26.8476390838623,30.8404312133789,145088.536314793,NA,78941.5234375,NA,2,1
"CP14064",787.845929254189,787.844055175781,787.848693847656,28.0150718688965,26.8234996795654,30.2478885650635,144040.895021932,NA,76337.96875,NA,2,1
"CP14065",788.847274620952,788.844970703125,788.847595214844,27.4366111755371,26.9096355438232,30.3383159637451,32174.4571409345,NA,34201.99609375,NA,2,1
"CP14066",789.850341796875,789.849487304688,789.85107421875,29.7289543151855,27.5426197052002,30.4269351959229,18914.5452663563,NA,26230.896484375,NA,2,1
"CP14067",790.785714210676,790.77880859375,790.7900390625,25.7323265075684,24.59486836698,28.004016432,45675.1285574235,NA,25468.427734375,NA,2,1
"CP14068",793.361714382956,793.361389160156,793.362335205078,29.1572799682617,27.497841835022,30.937970161438,924250.897520596,NA,463323.40625,NA,2,1
"CP14069",795.836912301597,795.832153320312,795.838317871094,29.7289543151855,27.4453386126279,30.885543547594,154574.350144519,NA,127876.609375,NA,2,1
"CP14070",798.339997380815,798.338745117188,798.3408203125,28.5898704528809,27.3143424987793,30.1618537902832,32515.9094071388,NA,17886.279296875,NA,2,1
"CP14071",801.348826582897,801.347717285156,801.34912109375,29.1572799682617,27.4587669372559,30.915376663208,456186.26436707,NA,253584.140625,NA,2,1
"CP14072",801.848591942078,801.847595214844,801.849243164062,29.1572799682617,27.5113945007324,30.9462776184082,358287.116572231,NA,204469.8125,NA,2,1
"CP14073",803.82292403445,803.819152832031,803.825378417969,29.7289543151855,26.86178907102,30.85571043198,48391.7137190223,NA,56552.48828125,NA,2,1
"CP14074",805.825378417969,805.823150634766,805.826324462891,28.0150718688965,27.4505109786987,30.307578086853,10937.0516849672,NA,15312.2783203125,NA,2,1
"CP14075",810.643921316336,810.642883300781,810.644592285156,31.4578552246094,29.8495101928711,33.3495674133301,16255.313014558,NA,13246.712890625,NA,2,1
"CP14076",810.837039898738,810.833801269531,810.841705322266,29.1572799682617,26.9002094268799,30.9225196838379,202556.273088578,NA,117871.671875,NA,2,1
"CP14077",813.850070268368,813.848815917969,813.854858398438,28.0150718688965,27.431910288,30.279351792,27976.2893515417,NA,32383.7734375,NA,2,1
"CP14078",815.856816453955,815.856384277344,815.857604980469,28.0150718688965,27.431910288,30.279351792,220070.842739591,NA,150727.28125,NA,2,1
"CP14079",816.798504148058,816.794067382812,816.799499511719,28.0150718688965,27.4587669372559,30.915376663208,47457.5434860326,NA,44981.83203125,NA,2,1
"CP14080",818.788294132441,818.786804199219,818.7890625,28.0150718688965,27.389627456665,30.279351792,47914.5657671299,NA,26789.376953125,NA,2,1
"CP14081",820.677394413096,820.676818847656,820.67822265625,32.035400390625,31.0208740234375,35.0812911987305,65699.2020842185,NA,34494.5703125,NA,2,1
"CP14082",822.674721812627,822.673645019531,822.675537109375,31.4578552246094,31.0208740234375,35.0812911987305,50738.7033853829,NA,28225.265625,NA,2,1
"CP14083",822.839064826524,822.838317871094,822.840942382812,29.1572799682617,27.431910288,30.279351792,28311.9009310752,NA,20302.47265625,NA,2,1
"CP14084",824.80788607251,824.806884765625,824.808410644531,29.1572799682617,27.4842891693115,30.9296627044678,240057.235488415,NA,135975.03125,NA,2,1
"CP14085",827.856102353124,827.855834960938,827.856506347656,29.1572799682617,27.5113945007324,30.9462776184082,331420.783792472,NA,260360.9375,NA,2,1
"CP14086",829.830339923629,829.825317382812,829.831848144531,29.7289543151855,27.4587669372559,30.915376663208,91745.5399073053,NA,110054.3515625,NA,2,1
"CP14087",830.830444335938,830.824035644531,830.835083007812,29.7289543151855,28.061559677124,30.9296627044678,7183.91186743975,NA,10019.04296875,NA,2,1
"CP14088",831.831674307587,831.831024169922,831.832336425781,28.5898704528809,27.4128684997559,30.5540657043457,145727.240371478,NA,108283.3515625,NA,2,1
"CP14089",832.834360200315,832.831909179688,832.835876464844,28.0150718688965,26.8234996795654,30.2478885650635,112990.270205109,NA,60075.38671875,NA,2,1
"CP14090",835.342169052124,835.341979980469,835.342651367188,29.1572799682617,27.5113945007324,30.9462776184082,506502.959090018,NA,298448.375,NA,2,1
"CP14091",835.841674804688,835.840850830078,835.841979980469,29.7289543151855,27.4850807189941,30.9308271408081,101525.084925854,NA,147319.4375,NA,2,1
"CP14092",836.343200683594,836.342407226562,836.343444824219,28.5898704528809,27.4587669372559,30.3383159637451,22539.6081395335,NA,31309.9140625,NA,2,1
"CP14093",840.818481445312,840.817993164062,840.8203125,29.7289543151855,27.3143424987793,30.1618537902832,4754.19713565055,NA,6678.38916015625,NA,2,1
"CP14094",842.827410592887,842.826354980469,842.827575683594,29.1572799682617,27.4850807189941,30.9308271408081,516563.311276952,NA,300074.0625,NA,2,1
"CP14095",856.833172410053,856.831176757812,856.834686279297,27.4366111755371,26.8857123074216,30.0293314477476,72033.3226105336,NA,25517.88671875,NA,2,1
"CP14096",857.83770601276,857.836853027344,857.838745117188,28.0150718688965,26.9096355438232,30.279351792,319145.858772206,NA,179507.03125,NA,2,1
"CP14097",865.825107862961,865.823333740234,865.826202392578,28.5898704528809,27.4128684997559,30.2645606994629,210874.417274415,NA,100262.046875,NA,2,1
"CP14098",866.32668855319,866.325561523438,866.327392578125,28.0150718688965,27.3143424987793,30.1618537902832,63069.1612287108,NA,41576.80859375,NA,2,1
"CP14099",866.803894042969,866.792053222656,866.803955078125,30.2987594604492,26.7494163513184,30.7345848083496,348706.349695206,NA,525006.1875,NA,2,1
"CP14100",869.335632189571,869.334899902344,869.337188720703,29.1572799682617,27.4850807189941,30.9308271408081,544363.509956476,NA,281226.25,NA,2,1
"CP14101",869.83565945887,869.834350585938,869.836090087891,29.1572799682617,27.5270071029663,30.9835758209229,332729.418209158,NA,180297.78125,NA,2,1
"CP14102",871.810358928628,871.80517578125,871.813659667969,29.7289543151855,26.8234996795654,30.832160949707,93401.8160761672,NA,69691.9453125,NA,2,1
"CP14103",877.323473320629,877.322143554688,877.323547363281,29.1572799682617,27.4587669372559,30.915376663208,106644.8733385,NA,107477.7890625,NA,2,1
"CP14104",877.823734673334,877.823303222656,877.825073242188,29.1572799682617,27.4842891693115,30.9296627044678,255647.432973206,NA,179248.78125,NA,2,1
"CP14105",880.64339585657,880.642272949219,880.644836425781,32.035400390625,31.0208740234375,34.5018539428711,14332.4956165045,NA,8032.93212890625,NA,2,1
"CP14106",884.344472396696,884.343139648438,884.34521484375,28.0150718688965,27.4842891693115,30.3495464324951,78377.3678172939,NA,58845.62109375,NA,2,1
"CP14107",891.831800514698,891.831207275391,891.832305908203,28.0150718688965,27.3519849777222,30.2048711776733,260115.303799041,NA,179036.921875,NA,2,1
